Time_in_MC_cycles,replica,temperature,Etot,ExVol,LocExVol,Bias,TorsionTerm,HBMM,HBMS,Hydrophobicity,ChargedSCInteraction,rg,rmsdA,rmsdB,QA999,0,0.7,180.600443,9.355022,208.153944,3.759776,-26.884706,-6.466781,-1.403223,-2.831465,-3.082125,23.593390,18.679527,0.973257,0.206751
25999,0,0.670259,178.701824,6.289777,210.804506,2.511608,-28.482625,-6.463021,-1.644467,-1.664643,-2.649311,28.495299,23.088975,2.073949,0.325898
26999,0,0.670259,168.586530,5.365215,199.706143,4.199188,-32.359872,-4.303479,-2.336233,-1.084431,-0.600000,21.660325,17.666564,1.752203,0.165795
27999,0,0.670259,182.587814,6.391811,210.634800,3.946157,-32.845788,-0.041456,-1.946727,-2.748346,-0.802636,21.112368,14.612132,1.258210,0.220712
28999,0,0.670259,180.087087,7.566963,209.483636,3.129609,-31.699360,-4.070428,-1.550562,-1.569537,-1.203235,31.391986,25.574767,2.090386,0.270554
29999,0,0.670259,181.700964,7.515202,212.256660,-0.495799,-27.907106,-1.538365,-3.807760,-1.154423,-3.167446,20.111289,14.637473,1.851013,0.223481
30999,0,0.677574,190.371164,9.601777,208.827738,6.931143,-28.453686,-0.243363,-4.507359,-1.019816,-0.765270,28.578613,22.017365,1.786282,0.231707
31999,0,0.677574,174.692631,7.504153,208.543540,1.182558,-31.555773,-2.383337,-1.808844,-3.728248,-3.061418,24.556697,16.892030,1.674983,0.182493
32999,0,0.677574,174.857359,9.409186,210.061693,6.728154,-31.034050,-12.771956,-2.477417,-1.814849,-3.243403,19.793705,16.203371,1.665564,0.337098
33999,0,0.677574,166.760658,7.364030,207.929171,1.665067,-28.927552,-3.407574,-6.740549,-7.248315,-3.873620,20.117664,14.987258,1.651624,0.256179
34999,0,0.677574,184.233393,9.056621,211.732552,4.924766,-28.896046,-4.095301,-5.975590,-0.144399,-2.369210,22.888344,15.005680,2.098807,0.234091
35999,0,0.684968,181.979061,6.302541,208.359347,2.998725,-28.577922,-3.307023,-0.999624,-1.554145,-1.242838,24.740987,19.168669,2.223416,0.282239
36999,0,0.684968,189.555632,7.673488,211.609863,5.722582,-25.647253,-4.364249,-0.085977,-3.830439,-1.522382,24.732207,20.741569,0.909828,0.278531
37999,0,0.684968,178.086702,6.439226,207.849479,-0.767699,-26.004439,-0.154460,-3.697612,-0.346661,-5.231133,32.958599,26.574666,1.081055,0.131347
38999,0,0.684968,187.469426,8.342975,211.354579,1.292944,-26.840828,-3.916128,-1.521369,-0.702650,-0.540097,25.739937,20.530596,1.615198,0.219215
39999,0,0.684968,179.834998,7.543230,214.717502,1.756068,-28.272436,-8.583430,-3.999905,-2.193446,-1.132585,17.846437,14.560194,2.117474,0.349573
40999,0,0.692443,171.541497,8.514950,212.474178,0.405806,-31.216632,-11.927379,-2.116150,-2.400128,-2.193149,22.883536,18.416012,1.845992,0.281824
41999,0,0.692443,179.201388,7.608237,211.287198,1.990711,-22.076646,-9.841705,-4.283426,-4.004552,-1.478429,20.568964,18.610282,1.918745,0.307827
42999,0,0.692443,178.631547,6.623210,207.788721,-0.121809,-29.028073,-0.904064,-0.825965,-1.471278,-3.429193,19.177942,14.852544,1.309610,0.198111
43999,0,0.692443,183.247589,8.223387,210.978129,-0.426445,-30.957885,-0.000173,-1.498038,-1.614150,-1.457237,18.380503,14.973061,1.932793,0.190106
44999,0,0.692443,183.408899,10.456226,211.735765,0.621733,-31.443418,-0.718715,-5.152040,-1.224595,-0.866057,21.564645,16.078174,1.780963,0.232130
45999,0,0.7,177.171151,4.351813,206.616556,5.012159,-28.245069,-6.719173,-0.265137,-0.816456,-2.763543,24.748316,18.767230,2.257922,0.335037
46999,0,0.7,171.628863,12.877828,203.762663,3.928631,-34.112716,-8.007750,-2.527676,-1.501470,-2.790647,21.455994,15.719279,1.782280,0.278271
47999,0,0.7,177.725305,7.395152,208.155239,4.121964,-28.996833,-2.667928,-5.223514,-3.371492,-1.687284,23.780519,17.129909,2.005058,0.221516
48999,0,0.7,183.189537,7.235068,209.006083,2.494692,-31.476222,-0.157456,-2.043907,-0.923377,-0.945344,21.716252,16.376565,2.122894,0.245304
49999,0,0.7,180.657150,9.018849,207.710552,3.333550,-28.977985,-2.866390,-0.013954,-4.030353,-3.517120,17.031779,10.717137,1.001426,0.206496
50999,0,0.7,196.194047,9.219319,210.322106,9.358380,-30.214247,-0.347160,-0.467610,-0.731865,-0.944877,29.048962,22.989940,1.540652,0.243933
51999,0,0.7,189.457371,8.846479,208.755778,3.724305,-29.250151,-1.517852,-0.376819,-0.724368,0.000000,38.349273,32.575290,1.946912,0.215466
52999,0,0.7,191.537495,7.763301,210.755360,4.742799,-23.499739,-3.152858,-2.223440,-1.347929,-1.500000,20.037009,15.485306,1.828531,0.182924
53999,0,0.7,176.416563,8.551546,205.629715,1.635217,-27.513349,-6.653018,-0.155741,-3.626207,-1.451600,28.562578,23.817978,1.032806,0.264011
54999,0,0.7,171.990435,8.786262,207.033542,6.708896,-30.562839,-9.028530,-2.571225,-4.102489,-4.273181,21.058122,18.008094,2.225088,0.268360
55999,0,0.692443,190.229114,8.707610,214.132479,3.649640,-24.935383,-2.534759,-4.592712,-1.042766,-3.154994,25.269394,19.918074,1.505581,0.174744
56999,0,0.692443,184.086552,8.403647,212.192601,-0.010522,-32.788254,-0.762292,-2.018204,-0.281310,-0.649114,23.826544,15.482363,1.634654,0.210590
57999,0,0.692443,179.527162,7.637011,208.522361,3.834253,-33.016935,-1.917489,-1.334110,-3.473438,-0.724490,22.120736,18.115425,1.610129,0.221340
58999,0,0.692443,182.924027,8.907470,213.180412,4.209352,-32.756254,-3.426106,-4.761582,-1.610343,-0.818923,18.794395,13.700740,2.248596,0.269107
59999,0,0.692443,181.821488,5.051276,209.105509,1.226242,-25.178292,-6.427070,-2.227628,-0.952895,1.224346,22.694322,16.476979,2.170499,0.213863
60999,0,0.684968,177.756855,6.666720,205.279128,4.864461,-26.416444,-1.736458,-5.414167,-1.720464,-3.765921,17.656154,15.292060,1.195032,0.249332
61999,0,0.684968,174.137615,7.854803,212.617238,3.422515,-32.321239,-6.624049,-3.515091,-3.496633,-3.799928,18.313103,15.306150,1.934524,0.310966
62999,0,0.684968,190.920027,7.246592,213.604906,2.980429,-27.878974,-0.250817,-1.761430,-2.690267,-0.330411,27.177142,22.544437,1.648058,0.278432
63999,0,0.684968,195.984982,14.747669,220.819971,3.257005,-33.334849,-3.296171,-1.324362,-3.111525,-1.772755,24.575861,20.236904,2.405947,0.291132
64999,0,0.684968,188.921236,10.709935,210.569464,4.667219,-24.804336,-4.406116,-2.382909,-1.548179,-3.883841,25.783627,20.826653,2.020873,0.302166
65999,0,0.677574,174.088911,9.559948,209.775479,1.327371,-31.865166,-7.659395,-2.170830,-3.093573,-1.784922,28.064377,22.052207,1.539363,0.297707
66999,0,0.677574,179.892931,9.090531,206.856058,5.938806,-32.510132,-3.278333,-3.547367,-1.335260,-1.321371,28.708505,23.182059,2.275446,0.247951
67999,0,0.677574,178.767955,7.716847,211.128746,1.934639,-30.489043,-6.645677,-3.207563,-3.072814,1.402821,19.198583,15.726081,1.974106,0.207694
68999,0,0.677574,177.860797,6.890974,209.281016,3.302783,-28.341296,-6.885577,-0.416462,-2.246559,-3.724081,19.622918,16.943008,2.432311,0.228273
69999,0,0.677574,179.080978,8.389126,206.577704,0.647215,-26.782044,-3.717028,-1.643299,-2.418178,-1.972518,26.969782,21.361948,2.054205,0.344065
70999,0,0.670259,175.248226,7.923194,210.416609,1.864443,-26.555664,-6.203404,-8.463215,-3.334580,-0.399156,22.180630,17.809914,1.890547,0.270181
71999,0,0.670259,174.203343,7.337340,204.369560,2.640773,-32.254227,-4.278497,-2.657940,-1.032615,0.078951,21.297015,15.330064,1.117789,0.172397
72999,0,0.670259,184.145192,9.280200,210.766154,3.568608,-34.518295,-0.007795,-1.196338,-2.249401,-1.497942,17.164987,14.967212,1.576268,0.196328
73999,0,0.670259,163.964634,7.992083,205.229651,3.890703,-33.339517,-9.640880,-4.484388,-3.079648,-2.603371,19.888842,14.027123,2.105312,0.252543
74999,0,0.670259,186.321159,6.758443,213.158964,1.463113,-27.331362,-2.147733,-0.983605,-0.721197,-3.875463,24.672281,16.680121,1.082236,0.240478
75999,0,0.663024,173.375994,8.733601,203.069683,4.828828,-33.248431,-4.958805,-2.472814,-1.202331,-1.373737,23.869096,18.933376,1.612807,0.294945
76999,0,0.663024,185.172444,7.502183,212.185868,-0.031850,-27.959168,-2.960658,-1.415243,-1.349936,-0.798751,25.276214,20.521923,1.538051,0.236593
77999,0,0.663024,181.029057,7.023957,206.310085,2.569861,-28.372790,-3.135603,-0.653431,-0.067243,-2.645779,20.910784,15.407831,1.689607,0.282866
78999,0,0.663024,169.719511,7.873045,203.601934,-0.224203,-30.534612,-6.044349,-2.958607,-0.971882,-1.021814,22.269975,18.255200,2.150230,0.218042
79999,0,0.663024,181.639018,4.534033,208.485066,3.600575,-27.188668,-1.949514,-0.971261,-1.497543,-3.373671,23.739805,19.533649,1.266935,0.194517
80999,0,0.655866,174.139250,5.042215,206.798119,3.125329,-34.530295,-1.268669,-2.482425,-1.269716,-1.275308,20.465464,15.960964,2.246972,0.199213
81999,0,0.655866,168.720082,5.557702,205.723816,2.052813,-27.279382,-11.157273,-0.455419,-1.790917,-3.931258,27.899182,22.480381,1.625416,0.248749
82999,0,0.655866,186.279297,10.204803,214.695220,4.680405,-29.261987,-5.989718,-2.434953,-2.442934,-3.171540,24.627310,18.943686,2.166599,0.328970
83999,0,0.655866,180.188243,6.628780,203.687906,4.102341,-29.421893,-0.103930,-1.206649,-1.636850,-1.861462,18.816507,16.550458,1.429063,0.224398
84999,0,0.655866,177.252944,7.975957,205.043715,2.649407,-26.890727,-4.369562,-3.027834,-3.454877,-0.673134,18.497008,15.654054,1.581953,0.226369
85999,0,0.648786,186.577380,6.375776,208.021088,7.537382,-25.563133,-5.398916,-2.307431,-1.854333,-0.233053,24.562965,19.071903,2.288924,0.283129
86999,0,0.648786,168.358490,6.460829,201.586524,3.593769,-28.627073,-5.714341,-4.728890,-1.758834,-2.453495,30.145036,24.454996,1.698630,0.304426
87999,0,0.648786,167.994636,6.111926,205.918058,1.067182,-35.378817,-4.426933,-3.377636,-0.478051,-1.441094,27.222061,21.244592,1.749152,0.183638
88999,0,0.648786,176.796240,8.089788,210.141198,2.528730,-30.674399,-2.042348,-1.492515,-9.754214,0.000000,16.756851,13.762710,2.155476,0.323854
89999,0,0.648786,172.611800,5.449328,208.106391,4.332090,-27.425330,-10.217956,-1.763991,-2.420754,-3.447979,19.508489,11.653179,1.562085,0.361442
90999,0,0.641782,176.329467,7.315490,212.367509,4.699104,-31.074754,-7.487689,-4.969681,-1.682340,-2.838174,17.672739,16.333978,2.078979,0.289806
91999,0,0.641782,179.029334,8.243120,208.194429,5.375871,-34.984262,-2.154697,-0.814381,-2.617504,-2.213242,21.287608,18.759063,1.035867,0.274953
92999,0,0.641782,170.817384,9.525321,207.984250,0.840150,-32.500785,-5.721088,-2.205316,-3.208415,-3.896735,16.462180,12.585575,2.180275,0.265769
93999,0,0.641782,171.650782,7.795125,209.040766,2.047593,-30.104440,-2.301570,-6.515440,-5.150412,-3.160841,16.121847,12.475488,1.446964,0.221913
94999,0,0.641782,162.379248,5.693457,207.686299,0.306870,-35.595202,-8.909035,-2.688851,-1.265992,-2.848297,21.770497,13.516130,1.448145,0.195436
95999,0,0.634854,174.327811,7.181179,210.900848,2.234454,-37.552078,-4.556765,-2.701242,0.000000,-1.178584,27.807255,21.337998,1.462728,0.239284
96999,0,0.634854,160.093465,5.930364,206.984373,-0.667479,-36.408899,-4.900841,-2.006583,-4.312298,-4.525173,30.564341,24.428619,1.470854,0.281253
97999,0,0.634854,178.602308,7.913759,214.665919,5.095334,-26.229037,-15.277616,-2.223327,-1.865574,-3.477150,21.327587,16.245613,1.778171,0.293199
98999,0,0.634854,171.072961,5.479105,204.901372,5.125624,-31.922038,-6.189360,-1.201819,-4.681189,-0.438735,14.982750,11.371696,0.866108,0.259830
99999,0,0.634854,174.466803,6.970067,209.700169,-0.102058,-31.170268,-1.144933,-6.865551,-3.536398,0.615774,19.622043,13.975989,0.611539,0.217983
100999,0,0.628,168.466496,5.609327,197.961624,1.147797,-28.489020,-0.004522,-2.830753,-3.281730,-1.646227,26.408350,21.189298,1.251694,0.174306
101999,0,0.628,181.280041,7.223436,210.302557,1.454303,-27.666793,-4.815260,-3.131004,-1.076529,-1.010671,22.668926,18.892344,1.663396,0.311814
102999,0,0.628,171.490502,9.212839,209.281862,4.954014,-31.468797,-12.263295,-3.033904,-3.562497,-1.629719,26.868237,20.522116,2.240635,0.233890
103999,0,0.628,171.381122,4.987017,204.859643,2.459924,-24.682550,-3.875602,-5.482671,-2.444331,-4.440308,21.358091,15.577132,1.635181,0.331527
104999,0,0.628,180.469988,8.347177,211.603807,4.912026,-34.977564,-4.024381,-1.676905,-2.247980,-1.466192,25.001483,19.773153,2.276007,0.276090
105999,0,0.621221,172.711327,7.968842,210.788848,-0.576818,-30.124828,-5.727608,-4.275210,-1.888599,-3.453301,23.027830,15.936204,1.730611,0.305552
106999,0,0.621221,172.631768,8.690780,208.382711,5.262023,-32.601241,-4.711596,-3.340909,-7.041941,-2.008059,21.975556,16.706923,1.685723,0.330952
107999,0,0.621221,176.489567,6.572399,205.472049,0.676358,-28.724139,-3.335251,-0.324243,-2.347605,-1.500000,16.906588,14.481325,1.784834,0.280747
108999,0,0.621221,174.591639,9.057677,206.517598,2.013406,-29.903961,-7.494532,-2.006088,-2.092461,-1.500000,22.574696,18.139041,1.219648,0.266213
109999,0,0.621221,169.631915,7.197061,201.385678,0.077505,-31.995010,-0.234320,-3.811226,-0.219005,-2.768769,24.232074,19.188698,1.540965,0.136932
110999,0,0.614515,169.394668,4.153744,206.688578,1.904247,-30.980396,-0.481855,-4.076511,-1.533043,-6.280095,22.179632,17.061656,1.536924,0.279449
111999,0,0.614515,183.804531,6.312207,213.041514,3.752937,-25.730418,-3.252820,-4.253100,-3.340315,-2.725474,22.428861,17.688931,1.893748,0.261317
112999,0,0.614515,185.580684,10.726404,208.807568,5.433371,-30.698715,-0.400001,-5.031102,-1.500997,-1.755844,20.254665,16.720453,1.883239,0.259551
113999,0,0.614515,177.644299,7.255449,207.493496,3.019938,-27.674967,-9.246080,-1.971985,-1.231551,0.000000,27.159023,21.169346,2.227347,0.369788
114999,0,0.614515,174.592976,6.021486,206.660092,4.335366,-34.329100,-3.609319,-1.154702,-0.530515,-2.800331,22.336184,16.820473,2.329058,0.264651
115999,0,0.607881,165.575443,6.221343,205.169903,1.555601,-33.021991,-6.440189,-0.011159,-4.833354,-3.064709,20.611460,16.560731,1.852341,0.226078
116999,0,0.607881,173.942874,5.301503,205.854600,3.353728,-33.650573,-1.873973,-1.750772,-0.719367,-2.572273,25.298708,19.873400,1.407510,0.248702
117999,0,0.607881,160.053263,7.499160,204.291098,4.016979,-35.470678,-14.890768,-0.061203,-2.899799,-2.431527,26.261744,20.840330,2.237749,0.267645
118999,0,0.607881,166.290311,7.810849,202.806785,4.960514,-34.018589,-8.512901,-3.904585,-1.242646,-1.609116,20.040342,15.926321,2.240119,0.240655
119999,0,0.607881,159.237527,5.400994,203.210981,1.811750,-33.171832,-2.055972,-9.160029,-1.361015,-5.437349,32.876733,27.184573,1.900305,0.191796
120999,0,0.601319,150.538888,5.203910,199.921269,1.587569,-34.789447,-13.101979,-1.480433,-4.658452,-2.143549,19.267221,15.390273,2.050585,0.198988
121999,0,0.601319,173.340774,8.405697,214.074606,3.528654,-25.717261,-13.057582,-6.617569,-3.573012,-3.702758,17.784528,12.303023,2.196230,0.319267
122999,0,0.601319,179.289532,7.304302,209.717420,2.888114,-31.115819,-0.801405,-3.897675,-2.117504,-2.687901,22.712290,19.095240,2.401669,0.245887
123999,0,0.601319,172.952597,7.649195,204.340749,2.431457,-30.201547,-4.474503,-2.063792,-3.335583,-1.393379,20.060855,13.697601,1.564440,0.271635
124999,0,0.601319,173.545102,8.325037,211.484231,0.221065,-29.265628,-11.171835,-3.058612,-0.933512,-2.055644,27.035155,21.048325,2.494716,0.287709
125999,0,0.594827,188.424800,6.599049,216.552754,7.422517,-30.201504,-8.980689,-2.089657,-0.433632,-0.444040,27.318897,19.836055,2.174057,0.221791
126999,0,0.594827,170.605277,7.679180,204.540812,3.572623,-30.783201,-7.011928,-4.161448,-1.934914,-1.295847,25.392566,19.054330,1.900801,0.213051
127999,0,0.594827,166.460004,9.898625,200.385331,1.743632,-35.992323,-3.512357,-2.009653,-3.351095,-0.702158,22.481700,17.385404,1.839751,0.284679
128999,0,0.594827,169.249315,9.758242,205.376316,-0.253895,-32.944354,-3.132344,-3.144361,-2.096257,-4.314033,30.063730,25.229023,1.839491,0.172835
129999,0,0.594827,169.304194,5.657635,209.996399,0.269734,-36.767187,-1.393487,-0.933824,-0.773645,-6.751431,20.091868,15.277415,0.894338,0.237310
130999,0,0.588406,157.667628,6.854989,199.384213,0.019056,-34.635949,-0.217588,-6.090291,-3.468517,-4.178283,21.850954,15.560228,1.748590,0.200331
131999,0,0.588406,159.213615,5.363528,205.164445,5.230104,-32.048247,-13.007147,-4.940963,-2.599526,-3.948580,20.090981,15.591490,2.196827,0.346393
132999,0,0.588406,170.627305,6.907306,207.709358,2.630076,-34.995717,-1.471845,-0.982388,-4.191428,-4.978057,18.561217,14.580080,1.696578,0.221557
133999,0,0.588406,165.725761,8.838606,211.893709,3.654338,-29.227174,-12.706175,-3.309230,-9.736586,-3.681726,12.747324,9.557855,1.950262,0.377946
134999,0,0.588406,150.140293,7.019416,200.983110,0.665800,-36.849480,-11.831872,-5.179362,-3.908342,-0.758978,22.858128,16.787363,1.802929,0.241026
135999,0,0.582054,163.862770,7.060382,205.333754,1.258055,-34.236929,-7.433390,-2.984397,-2.432684,-2.702021,20.388704,16.601837,0.965872,0.247282
136999,0,0.582054,159.141292,5.163866,205.810599,3.419977,-35.619736,-9.572560,-3.597411,-1.988749,-4.474694,19.220040,11.753823,2.139885,0.301942
137999,0,0.582054,167.901950,4.956085,205.064591,-0.127479,-30.676583,-3.857443,-2.989234,-1.251352,-3.216634,24.350643,19.684554,0.937456,0.184314
138999,0,0.582054,159.929514,6.646690,203.847651,4.067469,-30.653283,-18.852436,-0.215760,-3.639708,-1.271110,20.237060,15.914959,1.684336,0.354777
139999,0,0.582054,165.506129,5.784997,202.686411,2.370313,-36.780832,-0.093630,-3.772463,-2.135370,-2.553297,27.362335,22.192408,1.489440,0.168970
140999,0,0.575771,156.301571,8.005224,205.240908,1.732303,-37.824690,-12.421981,-3.723822,-3.227623,-1.478750,21.623344,16.074890,2.132509,0.280250
141999,0,0.575771,158.344619,4.988064,197.931568,4.586739,-33.685027,-8.466891,-1.909012,-3.743321,-1.357501,25.888445,22.714928,1.033906,0.280006
142999,0,0.575771,162.331166,5.743208,202.957516,2.264348,-28.919159,-11.829702,-2.526643,-2.893811,-2.464589,21.700251,14.288572,1.809413,0.306773
143999,0,0.575771,151.241119,9.280363,210.712260,-0.143196,-35.356157,-19.781857,-6.047961,-6.616581,-0.805753,22.369432,17.141158,1.708369,0.346378
144999,0,0.575771,158.273111,9.300540,211.766953,6.570658,-30.160891,-24.963411,-5.424423,-3.771820,-5.044495,19.255689,15.161283,2.175688,0.377086
145999,0,0.569555,171.614779,5.022597,204.792836,4.401781,-30.137357,-1.395319,-4.374287,-3.277950,-3.417522,19.496755,12.837745,1.464932,0.296723
146999,0,0.569555,170.547829,6.510466,205.063010,0.746523,-31.186017,-5.912169,-0.274283,-0.976049,-3.423653,19.936804,14.823155,1.844690,0.236001
147999,0,0.569555,164.709578,9.905383,206.019215,3.236869,-33.239503,-5.700068,-6.907439,-4.613249,-3.991630,19.888753,13.865315,2.017616,0.225134
148999,0,0.569555,137.528847,7.861174,208.063496,0.167526,-34.749300,-32.895119,-4.284589,-3.586600,-3.047742,25.838821,19.423440,2.455930,0.365338
149999,0,0.569555,160.093422,6.161885,204.582178,1.546568,-30.621026,-10.181547,-5.856105,-2.556675,-2.981856,25.694045,19.827872,2.280611,0.270379
150999,0,0.563407,163.064614,7.606163,201.374611,2.204296,-34.485942,-5.316589,-4.448100,-2.498706,-1.371119,20.206498,15.158213,2.274804,0.282036
151999,0,0.563407,168.324741,7.093327,207.416666,3.281561,-31.508411,-12.168352,-1.379556,-2.519414,-1.891080,20.475887,17.460581,1.501252,0.256448
152999,0,0.563407,168.693383,7.506658,203.491990,1.708127,-33.591135,-4.682744,-4.849718,-1.077801,0.188005,24.067327,20.426210,2.143147,0.278642
153999,0,0.563407,153.699856,7.471455,200.355111,1.536092,-37.158819,-8.983006,-3.922953,-2.823181,-2.774843,18.275379,12.809517,2.348292,0.269284
154999,0,0.563407,164.027595,6.890982,206.614518,0.540096,-33.790184,-4.031570,-4.680289,-3.222055,-4.293904,18.647152,15.852945,2.066082,0.303801
155999,0,0.557324,163.064404,5.022182,207.343678,1.992651,-34.895020,-7.343865,-4.161234,-2.692295,-2.201694,26.545246,20.607120,2.176162,0.246599
156999,0,0.557324,137.441227,7.876704,205.050788,1.341744,-32.769020,-29.272656,-5.051635,-7.788636,-1.946062,22.622447,16.990030,1.842223,0.364601
157999,0,0.557324,163.647330,4.841546,206.883525,3.066255,-35.784728,-5.714159,-3.448824,-4.473857,-1.722427,21.311919,15.639902,1.664615,0.292833
158999,0,0.557324,162.665554,8.942699,206.026809,1.880200,-31.523887,-16.095847,-3.148451,-1.909705,-1.506264,17.202846,13.165346,1.978013,0.376517
159999,0,0.557324,170.227522,7.578326,207.523880,1.590947,-31.116626,-6.715583,-4.394014,-2.763801,-1.475607,22.192623,17.465759,1.705575,0.256884
160999,0,0.557324,158.343434,10.251146,206.780787,2.461665,-33.071755,-14.716084,-4.551758,-5.191815,-3.618752,16.969693,14.430095,1.315935,0.285009
161999,0,0.557324,160.350204,8.541745,206.898375,0.780913,-32.326839,-11.340173,-4.629801,-6.074015,-1.500000,19.167811,16.933447,1.750260,0.332630
162999,0,0.557324,164.486144,7.685044,207.983419,4.310482,-30.337473,-10.139252,-6.616572,-6.077137,-2.322365,23.863901,18.461732,1.764030,0.307306
163999,0,0.557324,171.157077,10.318988,209.976226,-0.014108,-35.441705,-6.507908,-2.278577,-2.811802,-2.084036,18.681154,14.530105,1.413098,0.308226
164999,0,0.557324,153.704451,6.347620,208.519411,2.046517,-35.841429,-13.695131,-4.782341,-5.536721,-3.353474,19.319647,16.698165,2.248775,0.281194
165999,0,0.563407,167.036519,7.420126,206.282211,2.344133,-27.294035,-10.878756,-3.074817,-5.159354,-2.602989,22.941067,19.883678,1.277426,0.200638
166999,0,0.563407,156.588063,7.188335,203.614333,4.807634,-33.472706,-9.396441,-6.523073,-5.870555,-3.759464,19.068183,12.076631,1.712866,0.264279
167999,0,0.563407,173.698309,8.631336,208.157797,2.996870,-28.280943,-10.733274,-0.890686,-3.057566,-3.125225,19.350805,16.770529,1.303864,0.264768
168999,0,0.563407,169.545373,6.975216,203.841386,1.674571,-28.541796,-7.301895,-2.758193,-3.267963,-1.075954,27.968318,21.828737,2.516610,0.266543
169999,0,0.563407,170.659473,7.206880,212.020167,3.457995,-31.200709,-6.943358,-6.757251,-5.280857,-1.843394,21.476232,16.485147,1.653437,0.274080
170999,0,0.569555,163.060300,7.388230,203.665058,1.796489,-37.187919,-2.935210,-3.192332,-0.377019,-6.096997,26.480821,21.865403,2.324007,0.216532
